기관명,기관구분,주소,홈페이지,위도,경도
디딤정신건강의학과의원,의원,"경기도 화성시 동탄대로 489 우성KTX타워 8층 801,806-1호 (오산동)",,37.1973592693437 ,127.0982637087580 
디딤정신건강의학과의원,의원,서울특별시 노원구 노해로 488 5층 (상계동),,37.6543222923845 ,127.0621685675420 
디딤정신건강의학과의원,의원,"서울특별시 서초구 동작대로 118 503호 (방배동, 예다인프라자)",,37.4870042036257 ,126.9827444961340 
디딤정신건강의학과의원,의원,"경기도 안양시 동안구 시민대로 214 1101호 (호계동, 다운타운빌딩)",,37.3919331303769 ,126.9548129089190 
디딤정신건강의학과의원,의원,경기도 의정부시 청사로 50 204호 (금오동),,37.7528233640935 ,127.0701646316810 
디딤정신과의원,의원,"서울특별시 송파구 올림픽로 119 (잠실동, 파인애플상가 4B 29호)",,37.5120843432468 ,127.0841862792670 
디딤터,정신재활시설,충청북도 청주시 서원구 현도면 우록4길126,www.didimter.com,36.5043720006400 ,127.4433199930200 
라끄리니정신건강의학과의원,의원,"경기도 성남시 분당구 성남대로 385 504호 (정자동, 분당클리닉빌딩)",,37.3705613306700 ,127.1075118438510 
라엘마음병원,병원,"경기도 고양시 덕양구 중앙로 628 예일프라자 7층 6층(607,608)호 (화정동)",,37.6275362158185 ,126.8289123396900 
라엘정신건강의학과의원,의원,서울특별시 영등포구 양평로 99 10층 (양평동4가),,37.5364773083686 ,126.8960716440800 
라온 ,정신재활시설,경기도 포천시 삼육사로 2029 엘리트빌리지 가동,www.laon.or.kr,37.8623165548027 ,127.1451354104130 
라온의 집,정신재활시설,충청남도 홍성군 홍성읍 대내길 97번지,http://www4.uilwon.org,36.6127284766157 ,126.6744684860040 
라온정신건강의학과의원,의원,"인천광역시 연수구 컨벤시아대로 69 (송도동,밀레니엄상가 7층 706-1호)",,37.3957153799876 ,126.6509559297860 
라움정신건강의학과의원,의원,"경상남도 양산시 양산역6길 3 3층 305호 (중부동, 센트럴스위트)",,35.3377964656111 ,129.0265997232660 
라임정신건강의학과의원,의원,서울특별시 영등포구 국제금융로 78 홍우빌딩 3층 1호 (여의도동),,37.5208724804701 ,126.9312981566960 
라임정신건강의학과의원,의원,"서울특별시 서초구 신반포로3길 8 301호 (반포동, 반포프라자)",,37.5021389516353 ,126.9869039613930 
라파의 집,정신재활시설,충청북도 증평군 증평읍 외룡길32-24,www.rapa.kr,36.7736753096326 ,127.6150319211350 
라헬정신건강의학과의원,의원,"경기도 부천시 길주로 284 416호, 417호, 헤리움메트로타워 (중동)",,37.5027916528979 ,126.7737401098720 
레브린정신건강의학과의원,의원,서울특별시 강남구 삼성로140길 6 라파빌딩 2층 (청담동),,37.5210404137819 ,127.0496700081960 
로뎀나무,정신재활시설,"서울특별시 서대문구 증가로24마길 19, 101호",www.rodemnamu.or.kr,37.5828408118440 ,126.9172954535900 
로뎀나무정신건강의학과의원,의원,"울산광역시 남구 삼산로 216 7층 (달동, 인성빌딩)",,35.5377761821506 ,129.3309321714940 
로뎀정신건강의학과의원,의원,광주광역시 서구 상무대로 992 장성강정형외과 2층 (쌍촌동),,35.1513424575066 ,126.8704086206930 
로뎀정신건강의학과의원,의원,부산광역시 북구 화명대로 20 대성빌딩 10층 (화명동),,35.2347183938303 ,129.0101241210770 
로뎀정신건강의학과의원,의원,전라남도 광양시 중마중앙로 60 2층 (중동),,34.9353990832964 ,127.6984670624850 
로뎀정신과의원,의원,"서울특별시 강남구 삼성로96길 27 401호 (삼성동, 진솔빌딩)",https://www.goodoc.co.kr/hospitals/35072,37.5093420636547 ,127.0579510603720 
루이스정신건강의학과의원,의원,"경상남도 창원시 성산구 마디미서로 26 (상남동, 한독빌딩)",,35.2228368244729 ,128.6825810053470 
류정신건강의학과 의원,의원,부산광역시 사하구 낙동대로 447 6층 (하단동),,35.1048305548336 ,128.9695111282310 
류정신건강의학과의원,의원,제주특별자치도 제주시 건주로 22 3층 (삼양이동),,33.5175149870554 ,126.5804633155780 
류정신건강의학과의원,의원,전라북도 익산시 중앙로 6 (중앙동1가),,35.9396501848617 ,126.9475756685550 
류정신건강의학과의원,의원,경상북도 영천시 완산로 46 3층 (완산동),,35.9641217875788 ,128.9392365819330 
류한욱정신과의원,의원,"서울특별시 강남구 학동로 342 (논현동, 301, 301-1호)",https://www.modoodoc.com/hospital/6317/%EB%A5%98%ED%95%9C%EC%9A%B1%EC%A0%95%EC%8B%A0%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EA%B0%95%EB%82%A8%EA%B5%AC-%EB%85%BC%ED%98%84%EB%8F%99/,37.5167560126387 ,127.0408412657380 
리본병원,병원,"서울특별시 구로구 경인로 393-7 일이삼전자타운 5,6,7층 (고척동)",,37.4974421887122 ,126.8630488765300 
리앤리,정신재활시설,인천광역시 연수구 한나루로 186번길 54,,37.4246622159884 ,126.6578297058620 
리앤박정신건강의학과의원,의원,"부산광역시 연제구 중앙대로 1114 (연산동, 4층 일부)",,35.1870352559607 ,129.0816744734740 
리즈정신건강의학과의원,의원,"부산광역시 남구 수영로 182-1 (대연동, 리즈메디칼4층)",,35.1345803160536 ,129.0865615225250 
리커버리하우스,정신재활시설,"서울특별시 관악구 남부순환로172길 116(신림동), 2층",www.1wool.or.kr,37.4821837457801 ,126.9194581642680 
마곡정신건강의학과의원,의원,서울특별시 강서구 마곡중앙로 161-17 보타닉파크타워Ⅰ 4층 401호 (마곡동),,37.5680581740122 ,126.8259608127120 
마나스정신건강의학과의원,의원,"서울특별시 관악구 장군봉1길 56 3층 (봉천동, 우형빌딩)",https://blog.naver.com/manasclinic,37.4814092068578 ,126.9431059371620 
마리정신과의원,의원,"경기도 하남시 신장로 156 407호 (덕풍동, 하남프라자)",,37.5399258139391 ,127.2019398663630 
마마라 정신건강의학과 의원,의원,"경기도 수원시 팔달구 아주로 3 3층 (우만동, 대학빌딩 3층 일부(301호))",,37.2751202264477 ,127.0438250349230 
마마라정신건강의학과의원,의원,경기도 성남시 중원구 성남대로 1144 3층 (성남동),,37.4318475450778 ,127.1295735883890 
마산정신요양원,정신요양시설,경상남도 창원시 마산합포구 진북면 진북산업로622-60,www.msmental.or.kr,35.1684420099009 ,128.4736608195620 
마야정신요양원,정신요양시설,경상북도 영천시 북안면 내서로 55-24,maya88.co.kr,35.9100442635905 ,129.0163310407130 
마음건강,정신재활시설,전라북도 전주시 완산구 권삼득로 40 (1층),http://www.mhwc.or.kr,35.8258669366244 ,127.1485740853590 
마음건강복지관,정신재활시설,전라북도 전주시 완산구 물왕멀2길 20-29 (2~5층),http://www.mhwc.or.kr,35.8268249337797 ,127.1495519610940 
마음건강회복홈,정신재활시설,전라북도 전주시 완산구 물왕멀2길 25,http://www.mhwc.or.kr,35.8272982603821 ,127.1486919589550 
마음건강힐링홈,정신재활시설,전라북도 전주시 완산구 물왕멀2길 20-17,http://www.mhwc.or.kr,35.8268581315406 ,127.1491640218120 
마음공간정신건강의학과의원,의원,서울특별시 종로구 세종대로 159 9층 (세종로),,37.5706048802754 ,126.9763411831450 
마음공감정신건강의학과의원,의원,"경기도 고양시 덕양구 화정로 53 303호 (화정동, 새롬프라자)",,37.6352259858346 ,126.8318883939000 
마음과마음정신건강의학과의원,의원,"경기도 시흥시 정왕대로 230 4층 405호 (정왕동, 제일프라자)",,37.3449670887860 ,126.7385084328330 
마음과마음정신건강의학과의원,의원,서울특별시 서초구 강남대로39길 6-21 2층 (서초동),,37.4869802518396 ,127.0319072206390 
마음과마음정신건강의학과의원,의원,"서울특별시 동대문구 고산자로 399 304호, 305호 (용두동)",,37.5752762915537 ,127.0377696214360 
마음과마음정신건강의학과의원,의원,대구광역시 수성구 달구벌대로 2295 5층 (수성동4가),,35.8600898208674 ,128.6135900179330 
마음과마음정신건강의학과의원,의원,"경상남도 창원시 의창구 원이대로 591 (용호동, 엑스플러스빌딩8층)",,,
마음과마음정신과의원,의원,"경기도 용인시 수지구 문정로 13 6층 (풍덕천동, 중수프라자)",,37.3219807659413 ,127.0960396531520 
마음과마음정신과의원,의원,서울특별시 구로구 도림로 65 한정빌딩 2층 (구로동),,37.4893828291582 ,126.8908714291680 
마음과마음정신과의원,의원,"인천광역시 연수구 청능대로 103 3층 (연수동, 비와이씨빌딩)",,37.4136398589124 ,126.6762653093860 
마음과마음정신과의원,의원,"경기도 고양시 일산서구 중앙로 1426 511호 (주엽동, 일송노블레스)",,37.6702585946513 ,126.7619313566090 
마음과사람정신건강의학과의원,의원,서울특별시 마포구 마포대로 53 마포트라팰리스 C동 206호 (도화동),,37.5414321628548 ,126.9470540643080 
마음과정신건강의학과의원,의원,"서울특별시 강서구 화곡로 161 3층 303호 (화곡동, 대성빌딩)",,37.5418323076538 ,126.8391663965030 
마음나눔 정신건강의학과의원,의원,"광주광역시 남구 제석로 110 5층 (봉선동, 메가시티)",,35.1242069799219 ,126.9075399032280 
마음누리정신건강의학과의원,의원,서울특별시 동작구 동작대로 7 5층 (사당동),,37.4771694430928 ,126.9811169537810 
마음누리정신과의원,의원,"서울특별시 강남구 삼성로 155 419, 420호 (대치동, 대치퍼스트빌딩)",,,
마음똑똑정신건강의학과의원,의원,경기도 수원시 영통구 중부대로 266-1 2층 (매탄동),,37.2741670782895 ,127.0448607761430 
마음무늬정신건강의학과의원,의원,"서울특별시 마포구 월드컵로3길 14 (합정동, 마포한강2차푸르지오)",,37.5510079695241 ,126.9116489978700 
마음미소정신건강의학과의원,의원,경기도 고양시 일산동구 정발산로 38 장항동이스턴시티 207호 (장항동),,37.6567152545134 ,126.7731313885020 
마음미소정신건강의학과의원,의원,경기도 부천시 부천로29번길 7 부천메디컬프라자 주건축물 1동 302호 (심곡동),,37.4868906594052 ,126.7829798449610 
마음벗김종범정신과의원,의원,서울특별시 강북구 도봉로 329 5층 (수유동),,37.6375531926438 ,127.0247016350670 
마음본정신건강의학과의원,의원,경기도 화성시 동탄순환대로 127-17 우성메디피아 408호 (산척동),,37.1670008890757 ,127.1072678511710 
마음봄정신건강의학과의원,의원,서울특별시 동작구 상도로 247 4층 (상도동),,37.5050659018089 ,126.9462574270110 
마음빛정신건강의학과의원,의원,경기도 성남시 중원구 산성대로 248-2 3층 (중앙동),,,
마음사랑의집,정신재활시설,전라북도 정읍시 수성택지3길 28,www.maumsarangzip.com,35.5789115105665 ,126.8576474558940 
마음사랑정신건강의학과의원,의원,"전라북도 익산시 무왕로 1114 3층 (어양동, 정암빌딩)",,35.9583663984552 ,126.9805150269440 
마음사랑정신건강의학과의원,의원,서울특별시 마포구 신촌로16길 4 3층 (노고산동),,37.5555058566542 ,126.9348170775650 
마음사랑정신건강의학과의원,의원,강원도 원주시 평원로 62 (평원동),,37.3512146167112 ,127.9509022826140 
마음사랑정신건강의학과의원,의원,대전광역시 서구 둔산로 134 302호 (둔산동),,36.3509947719877 ,127.3886592636150 
마음샘정신건강의학과의원,의원,"서울특별시 서초구 서초대로 302 502호 (서초동, 교대역인앤인오피스)",,37.4937188583914 ,127.0146952177730 
마음샘정신재활센터,정신재활시설,경기도 수원시 장안구 경수대로 754번길 26-17,ikpr.or.kr,37.2915760034361 ,127.0239735507810 
마음셈정신건강의학과의원,의원,경기도 부천시 부일로 203 상동스카이뷰자이 204호 일부 (상동),,37.4891121708191 ,126.7524541213030 
마음숲정신건강의학과의원,의원,대구광역시 수성구 달구벌대로 3261 5층 (신매동),,35.8379443453792 ,128.7129846564980 
마음쉼정신건강의학과의원,의원,서울특별시 강남구 강남대로 238 스카이쏠라빌딩 10층 (도곡동),,37.4849665053325 ,127.0347571212850 
마음아안녕정신건강의학과의원,의원,경기도 화성시 동탄대로 495 동탄역리치안 406호 (오산동),,37.1979517309026 ,127.0982396964280 
마음안정신건강의학과의원,의원,서울특별시 강동구 올림픽로 651 6층 (천호동),,37.5397559555383 ,127.1233139585450 
마음애병원,기초정신건강복지센터,"충청남도 천안시 서북구 서부8길 29, 2층",www.cancenter.or.kr,36.8197754975339 ,127.1398834669870 
마음앤정신건강의학과의원,의원,충청북도 충주시 봉계1길 54 (칠금동),,36.9811868664378 ,127.9156869390860 
마음엔정신건강의학과의원,의원,"충청남도 아산시 시민로 364-33 4층 (온천동, 중화한의원)",,36.7811177184442 ,127.0033478530430 
마음연정신건강의학과의원,의원,서울특별시 서초구 방배로 111 3층 (방배동),,37.4839004182958 ,126.9956372603820 
마음온정신건강의학과의원,의원,부산광역시 부산진구 새싹로 10-1 (부전동),,35.1590555704260 ,129.0583751336520 
마음의 뜰 정신건강의학과의원,의원,서울특별시 양천구 목동동로 268 신한빌딩 5층 (목동),,37.5255781508350 ,126.8757215471620 
마음의날씨정신건강의학과의원,의원,경기도 안산시 단원구 선부광장1로 82 서림프라자 3층 305호 (선부동),,37.3355798449483 ,126.8126775490480 
마음의지도정신건강의학과의원,의원,서울특별시 강서구 강서로 186 2층 (화곡동),,37.5431110291516 ,126.8393827168770 
마음의평화정신건강의학과의원,의원,"전라북도 전주시 완산구 용머리로 57 602호 (효자동1가, 전주크리닉센타)",,35.8069404859639 ,127.1163256948540 
